x,y,label
24.450162393406800,27.27311583008490,1.0
26.00924162946350,26.613609833462100,0.0
26.504224541285800,22.49640823100220,1.0
25.936554416002200,27.217823629557600,1.0
23.880926305613900,28.151141453972300,1.0
24.23754228160440,25.281216678526700,1.0
24.000698692392900,25.265229021950500,0.0
17.077880522524400,29.562038818560600,1.0
35.401736369447700,10.867555744408100,1.0
27.767482137387200,21.955804390633300,1.0
29.999855269120500,16.626951735867100,1.0
22.537988607114800,25.749351793122600,1.0
34.539836202412900,34.64847934469430,0.0
31.12769066755380,32.863513450419900,0.0
30.639424584026800,22.159235222510700,1.0
31.350781928632700,18.13830578019710,1.0
33.19732717397100,15.86539012287060,1.0
28.86927983481180,30.73472694559070,0.0
23.846268755382700,26.569687504127400,1.0
30.81923150220540,34.13316708971480,0.0
22.338744573620300,25.58258431774800,1.0
21.49572429052180,22.95954381608090,1.0
26.90879750582320,24.11309854423030,0.0
22.08531262653350,21.73133777397700,0.0
25.47767410258930,21.904305820126000,0.0
38.800841423823700,7.938241878225470,1.0
18.52513257564950,33.50441786617480,1.0
23.573543795841100,25.62616342631220,0.0
28.01299881383660,26.67911233507930,1.0
24.54028152585710,26.868386045531700,1.0
26.4786421510384,30.970974338740800,1.0
31.658998655610200,17.491678213860200,1.0
30.957029999285900,20.414595960251800,1.0
16.371975412733900,33.41202650106440,1.0
29.522661959502700,28.489755480993600,0.0
11.509502589545900,15.950277209738200,0.0
26.293242215300000,25.555238851694300,0.0
25.635062454421800,25.21228075167180,1.0
19.856414483866700,22.44570478551500,0.0
20.285952375874900,33.748045861403200,1.0
26.92791167306090,27.116166180894800,1.0
25.927145129325000,25.588127318511600,0.0
13.18910577541300,33.38141388510510,1.0
26.237969670002200,27.663772482524500,1.0
13.68132125652300,42.08299596990450,1.0
26.32901927029300,23.69571881558970,1.0
32.175437133054400,20.922531031064800,1.0
29.47449870182010,32.12417039061860,0.0
22.01830028753080,21.942624697372400,0.0
24.135966549085800,24.192252954937700,0.0
24.289553581074200,22.79373968391830,0.0
28.018930276858100,22.2440653163059,1.0
21.138551966875100,30.429922982614000,1.0
25.876678322269500,24.00964983863140,0.0
18.59700215033680,17.871786686222900,0.0
24.95643675403850,29.427553126606300,1.0
24.731663073316900,22.730597394716000,0.0
19.21343202577990,27.353311757798500,1.0
30.295682703650100,39.64149008136500,0.0
21.576706048649100,26.477389623496600,1.0
19.365039508341500,19.14182651883940,0.0
10.254057516124800,44.227260518908200,1.0
30.235571334108700,29.929762533683900,0.0
28.408246661635500,21.403272173767100,1.0
28.016212407881400,32.695485086286500,0.0
22.45261492210020,21.605829608945100,0.0
33.48461022428730,18.904490824294400,1.0
29.54946010438170,25.896600194767500,1.0
24.820349363561700,26.69345508724780,1.0
26.848620968947200,29.699822545374900,1.0
31.360458414247700,16.04789979376100,1.0
22.45332558681910,32.129057728308600,1.0
18.859305512065500,31.55788995213380,1.0
19.607061281240900,20.18541618141510,0.0
28.095720311285200,20.301309242832100,1.0
24.348940200142200,24.47194050864540,1.0
25.95141381260800,28.15679765370740,1.0
12.303480460467500,11.121204213859800,0.0
19.159066596225900,25.119227960959500,1.0
25.38094957832090,23.718584067491200,1.0
25.859488151505000,18.816477718379400,1.0
28.318998266596100,23.919818762387600,0.0
21.922283800176800,20.089809255118700,0.0
23.4776421716362,26.344418965845700,1.0
23.72870510268480,25.420741537761100,1.0
22.61403753059870,25.178022901576700,1.0
24.168126610766400,25.977660201657600,1.0
20.552929293460900,18.80119288553780,0.0
24.631131662627600,26.284528177366200,0.0
23.464118140378500,21.028210080190100,0.0
22.14451165455280,18.769926824649200,0.0
28.099228058737100,27.508463846407200,0.0
16.702186808989500,14.305548374095900,0.0
22.19273611587060,23.206373342706400,0.0
29.12981317337780,32.52319085049120,0.0
26.016560908456300,25.8548602264118,0.0
29.715231142125700,30.146739756812100,0.0
25.95683048440020,25.259538748074400,0.0
23.9715815067359,23.17837223067040,0.0
24.52760808459300,29.74764600156230,0.0
25.124822896979400,23.2372027705126,0.0
20.514935149482500,18.493425711601300,0.0
23.12888581610670,27.373359032914400,1.0
32.42084801127600,20.120623011281200,1.0
29.158869316040100,24.7428762221383,1.0
29.55278937961200,30.806546748974500,0.0
24.301884349999500,27.041767784774900,1.0
24.30455023237310,27.597631704213900,0.0
22.895881532036800,21.170053471069800,0.0
25.68253184978990,28.83492611944570,0.0
26.491112049310700,21.532663392260700,1.0
28.85856382858110,21.813239379671700,1.0
32.58659729512270,34.65433017453000,0.0
22.125664468248400,23.844040106251800,0.0
19.026347113173500,32.05365082755860,1.0
21.430626017655700,22.009097075938400,1.0
23.86908954786610,27.789001714074000,1.0
32.727516791258900,19.400360046484700,1.0
30.119796545014700,21.62910686153230,1.0
27.783511330003700,24.34872264940830,1.0
26.731961332273600,23.004051433693900,1.0
14.73895249316840,38.717020062921800,1.0
22.726773838399000,22.551486280350000,0.0
27.340937858624800,33.09338592277490,0.0
21.54587692617210,27.246497944321100,1.0
25.336917620784000,19.543424450168100,0.0
19.379504082880500,26.55354335430590,1.0
17.031564714578700,27.894159301391900,1.0
25.58377612158610,30.67889987806190,0.0
20.977880166498500,24.499570890783700,0.0
28.224596580554900,33.545759831312700,0.0
29.009839884763700,31.035796558480900,0.0
24.561416608478000,26.850062749978200,0.0
22.680908704493300,30.364831476294300,1.0
25.8211616660793,23.70038144205660,1.0
24.099801426677800,28.065466656381000,0.0
25.98608863820730,20.819356053409500,1.0
27.940464375861800,33.952265185426500,0.0
28.73970645462590,25.507471078469100,0.0
25.491040545206700,28.21118805288190,0.0
25.623272741275100,26.141826657650600,0.0
26.29608976821420,25.06768581081110,1.0
19.6720685163412,19.02450481483660,0.0
31.161347323164700,16.485869398365000,1.0
22.636054585314000,27.010240388075900,1.0
29.47439084883770,18.153320445042400,1.0
24.388829979421200,22.844378551719500,0.0
22.652996951630100,31.55141469170690,1.0
26.135713199734800,25.75629387477570,0.0
25.4979673771694,27.7467011839056,1.0
18.185932691920800,18.914158267676500,0.0
22.74121085020920,34.814767976866,1.0
30.417078111290300,17.646009174504600,1.0
32.327938235404600,17.09692632805430,1.0
29.546297121767100,31.42468616074160,0.0
23.068446027241800,27.93186090782300,1.0
31.600792882690100,17.760955804774700,1.0
21.246017454732700,34.05267424979590,1.0
19.406948632352400,29.43132849909280,1.0
13.580894129161900,12.156185726517200,0.0
30.45172921395060,17.739628887877200,1.0
29.93427829293420,27.86185935603010,0.0
34.796737512732600,35.083969566286200,0.0
28.129086733114400,27.436209238101300,1.0
22.650707271280100,19.491319130325800,0.0
23.996188365979600,26.583061855206100,0.0
26.853386146652500,24.15244721121350,0.0
22.50103571971540,32.60966850417480,1.0
25.10204283432310,28.052625498970000,0.0
16.156761391836200,11.655920623950800,0.0
30.47214758287500,20.795392471303400,1.0
19.156796996063000,33.73028452517880,1.0
40.78333973025680,7.906782639846860,1.0
36.95175463557420,35.78756659351950,0.0
29.52283441794490,26.59472371332320,0.0
29.902544072855000,34.153607891712500,0.0
30.11302732268890,17.716278225927100,1.0
29.995871173283700,18.755871643468500,1.0
24.75456142100300,27.259630330554100,1.0
22.97426135571000,19.496479033072500,1.0
20.175771726306000,22.14258430864370,0.0
28.17641476816860,27.866719159256400,0.0
17.380502985372300,34.959700948529000,1.0
20.288199061186200,22.61986360382150,0.0
28.81514658058590,24.07943894743090,0.0
22.748317125963100,34.59087913243530,1.0
31.00843975103090,30.87437998212090,0.0
29.77799109932910,30.181661866450200,0.0
30.400938478537600,33.39016790312480,0.0
24.25302086614310,23.149569891498600,0.0
17.824218189775400,23.70233154566610,0.0
32.99748850368730,38.520630015608800,0.0
26.237848376201400,27.25022485679870,0.0
25.492616734378700,28.028313510158300,1.0
15.954136724189200,36.05653911133000,1.0
22.338621417294700,24.352022924791400,0.0
31.932913248151000,17.668619256394000,1.0
23.96159876202280,26.646307706460300,0.0
22.311827193073400,24.97506185025720,1.0
25.263154311609900,24.33091844356320,1.0
35.83512956928450,38.12390506972150,0.0
30.453353632042600,21.973852735261100,1.0
30.330360085724800,16.125417187397100,1.0
24.96979868677930,27.577069942549500,1.0
15.419507775160800,33.74823775073480,1.0
25.65484299387370,29.135543872700700,0.0
29.247093901957300,21.713543470645700,0.0
27.91899858581170,22.975718591332600,1.0
27.032013763462000,22.49379711412620,1.0
31.75549108959920,21.238354051244100,1.0
19.66607783238850,17.539042238761900,0.0
20.618629044580300,20.1873064981869,0.0
28.63156258474730,25.119039675122800,0.0
22.695329559479100,30.095276216533800,1.0
20.25633668252380,28.34799949527690,1.0
23.057424708254600,29.318961732992700,1.0
22.30487398691040,21.734756769364700,0.0
29.429126134613900,18.504589580317600,1.0
31.457062420584000,18.808767662914100,1.0
23.460525408750300,30.512840656023500,1.0
31.720860899400100,19.156305679818800,1.0
36.429216754147000,34.877944107908600,0.0
20.97145940940930,31.968730700086900,1.0
28.128316515293500,27.017430619885600,0.0
19.0745629463554,15.142386939464800,0.0
29.566878231941600,19.751200436885900,1.0
23.927680973515100,28.657835567351200,1.0
27.69224879655980,24.329986331543200,1.0
22.05673907945550,30.564501679431500,1.0
31.279864149494200,33.16801051084980,0.0
24.716289115226700,23.201288656123400,0.0
26.47637955874270,29.71778728204720,0.0
21.043882837184000,14.15178398379140,0.0
31.857267077466500,32.32720377997530,0.0
29.89987678506030,35.739002715929400,0.0
31.362042004022700,29.502695103660300,0.0
27.4208461745051,19.661192762005600,1.0
19.979602564089800,29.42224942766370,1.0
21.257995786692000,18.87203063805450,0.0
19.389076116830400,24.846506352287400,0.0
31.44726439458130,32.466254496803400,0.0
33.649561218719500,18.119387020259900,1.0
31.735974186534100,21.023198489045500,1.0
18.62176630359350,29.659295410483600,1.0
26.40986512782490,26.100783143662400,1.0
29.189992145194800,21.55617887848350,1.0
29.768784362609500,19.000352312627900,1.0
20.711527566897600,28.22630648060780,1.0
17.800305787830900,18.686524162582300,0.0
24.644136766038200,28.51145413751320,1.0
22.892353737728100,19.37020436104000,0.0
23.473414144134000,19.457832434528600,0.0
28.68872570437780,25.573477053596200,0.0
23.14322096619870,21.47637250620880,0.0
15.719010876307600,32.373359189151,1.0
25.542674259886000,25.768004402039500,0.0
23.51429796744050,24.593573861907100,1.0
20.28888888645040,24.005844848325100,0.0
25.638002864165200,28.24151709613270,1.0
32.16258515721040,15.126524122174000,1.0
29.76986752289330,27.393659974866200,0.0
37.69431563067340,40.4350439768625,0.0
18.57412980858800,19.49440466575290,0.0
26.570661551812100,20.712976370199600,0.0
26.10515991910160,18.95471726612300,1.0
28.11589487345940,27.385589030387700,0.0
30.551193116283700,15.861172526306400,1.0
18.656509662065400,32.271048779971200,1.0
25.447781621272400,31.20863376976090,0.0
26.11431181354550,26.308829874103300,1.0
31.573371052217200,30.390190705223600,0.0
25.30774931709300,26.43703676276190,1.0
22.020794240628100,21.989517649907100,1.0
27.578181043246500,22.473273078108500,1.0
23.433658481177200,25.240714771733800,1.0
15.477598197269000,37.8753584590953,1.0
24.82817242150010,23.927910082553900,0.0
17.539869342731200,31.038481658469400,1.0
22.480155740138200,24.400379447937800,1.0
20.72871308627170,16.238855976335600,0.0
37.10553431767470,34.18969324428990,0.0
29.5647347839031,20.44618509538200,1.0
26.698583823568100,22.83836795253260,1.0
26.654007008770200,24.171449429934900,1.0
34.45881513221390,14.77888162942400,1.0
23.096518980693600,29.523804855726800,1.0
22.080581197106300,31.783359238010500,1.0
28.475482429082200,32.011999192902700,0.0
23.76819626492590,28.244068767759300,1.0
21.05634946759500,24.312619789833500,0.0
33.721161966362200,35.667335912886900,0.0
22.74076881442750,23.5472311218129,1.0
26.92290421759690,32.15348665100750,0.0
23.648758612627400,23.24074446123130,1.0
18.42674013336240,15.556782799516900,0.0
24.32942408903740,22.784557071382100,0.0
23.869262229239900,23.720253403745400,1.0
24.281077776241900,29.77159791657190,1.0
9.977771579594240,6.491182507168250,0.0
30.335153822768500,21.041299706952900,1.0
21.49464354238940,35.6102909827338,1.0
28.663167720830700,23.71767857543670,1.0
28.915726331301500,21.235090367744200,1.0
30.73380546036960,20.982736123360900,1.0
32.112925115804900,33.57304405909670,0.0
26.067073999959900,23.59210948311370,1.0
25.007069273170600,19.847978846702700,1.0
25.193603158056000,26.069690553058200,1.0
13.087600232126600,12.304861614210100,0.0
17.789229168650800,31.46862295399700,1.0
31.722743587941300,28.921517837328200,0.0
20.239071818533100,27.1332430648651,0.0
21.12178308962540,30.4964336375794,1.0
32.439828647229500,33.38400306352390,0.0
28.8577202184837,22.740169673826000,1.0
20.46682024210940,24.4785489238514,0.0
22.862396569853100,23.61215910945970,0.0
27.22891735670120,30.920591965320100,0.0
29.445675815025300,18.27840620309580,1.0
29.315008399504500,34.335319471064700,0.0
20.29353168296120,17.14186309143080,0.0
20.685549540400000,26.090832617223600,0.0
27.346088565548900,25.838588604362200,1.0
24.671132502156500,27.899282944641400,1.0
30.647015323542600,31.152970551592300,0.0
28.85584978579100,23.167403321649800,1.0
24.671918335166100,23.722672222691100,1.0
30.366856283778400,29.268529099440000,0.0
27.871640913138000,20.450798372976000,1.0
28.7947324883577,23.064863110332900,0.0
19.672395598777000,31.125544019626600,1.0
21.71668510700960,23.387750079748500,1.0
22.509383525560900,19.003582407285900,0.0
22.140963810080300,32.26682382577980,1.0
22.379183723654800,24.616604511976600,0.0
26.931906241016500,21.839678434686200,1.0
26.395974646332400,19.77757513183280,1.0
29.302422492198600,27.447774832019800,0.0
17.552600085667100,32.91426787427440,1.0
18.85382102487210,30.692531280004500,1.0
30.245095470805500,34.28908800535600,0.0
21.21498183106860,19.70600560661590,0.0
25.687939087992200,26.82239486915210,1.0
21.62973290453070,28.37472080243480,1.0
28.79226673480830,23.700965977357600,1.0
28.798769359901600,25.836822994017900,0.0
19.374111259530100,29.722041412667900,1.0
28.256346925614000,26.11640426582870,1.0
29.16103358344550,29.591545844043700,0.0
27.69768342552750,27.857901865839000,0.0
24.000832620801400,22.754804685018200,0.0
28.322226562031400,31.75905025712730,0.0
35.71653501044930,33.210175277195200,0.0
29.567827194873100,27.070169595152000,0.0
27.38572503666670,20.34740922381100,1.0
22.63262893846090,27.51967071667280,1.0
28.479279303878000,19.480702932173800,1.0
23.2517946284001,22.760243134307900,0.0
26.300771586521600,25.736140886669600,0.0
22.377760777656100,30.464895564526000,1.0
24.644132559056300,27.741229382679000,0.0
20.100408225304500,29.69490130974400,1.0
31.071510337681800,18.778721121184700,1.0
27.09931587525870,22.461897540324000,0.0
30.172966509085900,21.98759807805010,1.0
31.96179016515340,13.892129847098400,1.0
28.14228113415360,31.66991612190760,0.0
25.265787918271300,30.00799592952140,1.0
29.903185684523800,27.569961343236100,0.0
25.798483434273800,22.0547896053271,1.0
28.49572855894260,22.36611372979580,0.0
26.08978075389720,21.12938098632800,1.0
20.274702400289600,21.819403793289700,0.0
26.0811485109299,31.040246487724600,0.0
27.03135557728070,27.416503440459300,0.0
33.48597848264640,12.26388343510820,1.0
28.984023197196700,29.588113719083700,0.0
27.718475878413000,19.332479774881900,1.0
27.15866415386790,20.502637505109600,1.0
23.384310150947400,23.229553041377200,1.0
26.94066014570080,30.070028169087300,0.0
32.55048993850690,16.053766075885100,1.0
17.34611764256650,13.821728464655600,0.0
21.358641000349100,30.01224497704270,1.0
19.035186469670100,34.457676520031400,1.0
27.63642703521730,30.942327323624400,0.0
24.6902033173445,23.757464050697600,1.0
25.987989181391900,25.788694023043800,0.0
31.084051386414800,15.716397542910900,1.0
21.479115896582100,22.195303752187300,0.0
29.38463037373130,28.979758122870800,0.0
22.46707921395620,23.238412912092900,0.0
25.674027187819200,26.934052555955600,1.0
25.23862536692060,23.208507889077200,1.0
27.828570626585300,25.136481600893900,1.0
16.789782898896900,29.53309161152440,1.0
16.77203004668260,15.900130112946300,0.0
19.211684553781800,24.17244734253670,1.0
14.328538931993900,14.793910887851200,0.0
12.542055771216100,15.58674339325930,0.0
30.17563567443800,29.513268910707500,0.0
25.025365038625600,23.599788131641400,0.0
31.303627797954600,27.96586565932320,0.0
30.36389075180570,19.229425680662100,1.0
29.051178851922600,18.228318670854200,1.0
20.54709128795470,22.604417311992200,0.0
28.98841677823870,18.82266808445840,1.0
26.722402257094900,25.309379689307900,0.0
25.492647297237100,25.708830800443600,0.0
25.930395504008600,20.290697799528800,1.0
25.946362763371100,22.697767130533800,1.0
31.04619517675940,28.41335964683230,0.0
28.573976531355000,28.724710065653500,0.0
21.729053322618800,28.03763587542990,1.0
18.32504463577290,28.670909732436300,1.0
24.50010105978100,21.11908842820220,0.0
28.478407186858100,29.153835618569000,0.0
25.711840237034100,32.20995118156760,0.0
22.23159951462180,23.310086597801200,0.0
29.683740639710300,25.952688049423300,0.0
21.56014552427180,22.770632214976600,0.0
21.14245007643260,25.122734683150900,0.0
18.969668342739300,31.328149086820000,1.0
23.192099517363100,22.549125261145100,0.0
23.781420428382300,27.20951740204420,1.0
32.8981513591725,16.9049535231998,1.0
22.501639001426200,17.70616659137920,0.0
27.20451495860290,25.2822393878436,1.0
32.19508799942460,20.657200677497200,1.0
27.83664715947000,30.677952041613400,0.0
24.899717876438300,25.2236775113028,1.0
31.284688546222900,32.107139063756,0.0
28.28074406678600,21.783086545456000,1.0
31.14508166316530,31.822137604934600,0.0
21.094257035709300,29.835340056697700,1.0
